angle,distFromStart,distRaced,fuel,gear,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,gear.1,steer,clutch,focus.1,meta
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7133464546524315,-3.4898491333254533,0.0,-4.000207005281713,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7131505733796977,-3.4898491333254533,0.0,-3.818714150250419,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7129546921069778,-3.4898491333254533,0.0,-3.6210054128735063,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7127588108342438,-3.4898491333254533,0.0,-3.406764459171172,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.712562929561524,-3.4898491333254533,0.0,-3.1776332131338223,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.712269107652423,-3.4898491333254533,0.0,-2.932715395152015,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.711877345106969,-3.4898491333254533,0.0,-2.6712201702762424,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7114855825615152,-3.4898491333254533,0.0,-2.3949551612482365,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7110938200160615,-3.4898491333254533,0.0,-2.103829986930911,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7106041168342405,-3.4898491333254533,0.0,-1.797965155507047,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7100164730160667,-3.4898491333254533,0.0,-1.4804336256375896,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.709428829197879,-3.4898491333254533,0.0,-1.1512353973225387,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7087432447433382,-3.4898491333254533,0.0,-0.8131270952430346,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7079597196524166,-3.4898491333254533,0.0,-0.46784102452657095,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7071761945615087,-3.4898491333254533,0.0,-0.11569351915295004,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.706294728834234,-3.4898491333254533,0.0,0.2425773082582867,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7053153224706064,-3.4898491333254533,0.0,0.6015335259590973,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7044338567433315,-3.4898491333254533,0.0,0.9400033525869486,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7034544503796898,-3.4898491333254533,0.0,1.257278802567994,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.703062687834236,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7025729846524151,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7021812221069612,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7016915189251405,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7012018157433335,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7008100531978796,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.7003203500160589,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.699928587470605,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6994388842887842,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6990471217433303,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6985574185615095,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6980677153796886,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6976759528342347,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.697186249652414,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.69679448710696,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6963047839251393,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6959130213796854,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6954233181978646,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6949336150160577,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2132068360382653,1.7314328503195449,-1.6362031683007237,1.6945418524705897,-3.4898491333254533,0.0,1.2744135598073263,-3.4532696537352296,-0.2146691790428934,0.10779559665917393,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20987356661148884,1.7314328503195449,-1.6362031683007237,1.693660386743329,-3.4898491333254533,0.0,1.2744135598073263,-3.453318202318092,-0.21560175745975735,0.10779591686917163,0.6063083978823699,1.377798794696928,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2105792699674184,1.7314328503195449,-1.6362028722927462,1.693562446106962,-2.443741662862743,0.0,-5.223694198494435,-3.4502625675288643,-0.21455092775092574,0.10784976205164278,0.6063083978823699,1.3781736853397573,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20982558209256277,1.7314328503195449,-1.63620228027861,1.693562446106962,-2.443741662862743,0.0,-5.212081728731094,-3.4506309621854783,-0.21492302895074733,0.10783008646416477,0.6063083978823699,1.3785485759825866,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21002331140330976,1.7314328503195449,-1.6362019842651767,1.693562446106962,-2.443741662862743,0.0,-5.2004587145017585,-3.4509909224639013,-0.2151629869519351,0.10782585996943317,0.6063083978823699,1.3792983572682405,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20945907964628283,1.7314328503195449,-1.6362016882578054,1.693562446106962,-2.443741662862743,0.0,-5.188824402630287,-3.4513293545852046,-0.2152156941156132,0.10781258719571879,0.6063083978823699,1.3789234666254109,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20973126769329437,1.7314328503195449,-1.6362013922504342,1.693562446106962,-2.443741662862743,0.0,-5.1771878312303885,-3.4516789476969825,-0.21523627099451667,0.1078411635121806,0.6063083978823699,1.3785485759825866,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2092100565394425,1.7314328503195449,-1.6362008002356918,1.693562446106962,-2.443741662862743,0.0,-5.165543728069067,-3.4519851932819736,-0.21523309101905397,0.10781392209713779,0.6063083978823699,1.3785485759825866,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20952609250892093,1.7314328503195449,-1.6362008002356918,1.693562446106962,-2.443741662862743,0.0,-5.1538845613848965,-3.452204871084059,-0.21527378065744518,0.10779954037105043,0.6063083978823699,1.3785485759825866,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2089974354814426,1.7314328503195449,-1.6362008002356918,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.452365210554876,-0.21530423350172023,0.10777825125786972,0.6063083978823699,1.3785485759825866,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2098024171523916,1.7314328503195449,-1.6362002082209497,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.4444443781397562,-0.21832787509059556,0.1078560040673123,0.6063083978823699,1.3781736853397573,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2114396820309199,1.7314403788270127,-1.6361984321706602,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.4374054688995077,-0.2196983357155098,0.10786771183199027,0.6063083978823699,1.3803293065360238,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21106076979526253,1.7314403788270127,-1.6361954720969483,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.431312331724172,-0.21484929125553803,0.10794507512191184,0.6063083978823699,1.382110037089461,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21019291185813457,1.7314479073344806,-1.6361910319863802,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.4237930080678654,-0.21087450289242615,0.10815209019233253,0.6063083978823699,1.3835158770000686,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20994388875129422,1.7314554358419478,-1.6361859998368213,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.4166503193046656,-0.2146322395444697,0.10842681928083919,0.6063083978823699,1.3842656582857276,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20958896877509986,1.7314629643494155,-1.636179487650406,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.40865448563755,-0.2149206050629975,0.10879046001204179,0.6063083978823699,1.3842656582857276,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20939206678364472,1.7314704928568834,-1.6361720874661263,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.4025079594954075,-0.21602600805363278,0.10883077043080042,0.6063083978823699,1.387077338106943,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20985371094848493,1.7314780213643512,-1.636163503203864,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3952261358490152,-0.21472142070994685,0.10884657300211571,0.6063083978823699,1.3885769006782607,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20965598163773796,1.7314930783792863,-1.6361537349242414,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3879063467151163,-0.21542515244742166,0.10879669786913992,0.6063083978823699,1.389607849946039,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2098379918819402,1.731508135394222,-1.636143078646754,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3806950612188076,-0.21457387756084795,0.1088205680689688,0.6063083978823699,1.3899827405888683,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20966425483065623,1.7315231924091572,-1.6361309420899208,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3735392139627787,-0.21513733230363755,0.10881872443564868,0.6063083978823699,1.3903576312316976,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20985371094848493,1.731538249424093,-1.6361179179595806,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.366423920750223,-0.21460961613306836,0.10884887407828968,0.6063083978823699,1.389607849946039,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20966839142711538,1.731553306439028,-1.6361037092662776,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.359312510371616,-0.2151837001745245,0.10894244193476177,0.6063904167551011,1.38895179132109,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20984543775556666,1.7315758919614317,-1.6360886130600902,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.352204551400965,-0.21470793921154738,0.10912446260488542,0.6065924632464632,1.3874522287497724,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20967997389720097,1.7315984774838347,-1.6360720364533117,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.345111260914124,-0.21511827448620455,0.10946378816911947,0.606796510198136,1.3852966075535058,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21004316706631365,1.7316210630062374,-1.6360527960954294,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3373050389715444,-0.21512593039075073,0.10980627424761659,0.6070205617529137,1.384640548928557,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2095575306420104,1.7316436485286404,-1.6360341474128037,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3301867257770277,-0.21466421420463314,0.10984338256639818,0.6072246087045865,1.384640548928557,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21005888613285836,1.731666234051044,-1.636014315379665,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3230930038641917,-0.21511853753311375,0.11000849171283356,0.6074266551959487,1.3842656582857276,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20956580383492868,1.7316963480809149,-1.6359932987835635,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3159738278176865,-0.21473356080683018,0.11022993563981746,0.6076307021476214,1.3831409863572393,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21005888613285836,1.7317189336033179,-1.6359710976244997,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3088742816539254,-0.2151259661981834,0.11057731497066045,0.607834749099294,1.3817351464466316,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20959724196801816,1.7317490476331887,-1.635948009558776,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.3017589884413696,-0.21472864141646522,0.11078858425962206,0.6080367955906563,1.382110037089461,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21008618766948872,1.7317791616630593,-1.6359237363238646,1.693562446106962,-2.443741662862743,0.0,-5.234136985708648,-3.294658147999626,-0.2150781963285866,0.11083158388788522,0.6082408425423289,1.3828598183751197,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20962040690818934,1.7318092756929302,-1.6358982797384405,1.693562446106962,-2.443741662862743,0.0,-5.207962608408372,-3.2875234406173224,-0.21477575986622924,0.11091618309204064,0.6084448894940017,1.3828598183751197,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2100977701395743,1.731846918230269,-1.635871935033907,1.693562446106962,-2.443741662862743,0.0,-5.175817050651243,-3.280291446673283,-0.21506043212351916,0.11110007511929375,0.6086489364456744,1.3824849277322904,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2096485357641115,1.7318770322601398,-1.6358444063726354,1.693464505470595,-2.443741662862743,0.0,-5.1455318379658115,-3.272917729290085,-0.2147794163559882,0.11137139417925344,0.6088509829370365,1.381360255803802,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21011017992895173,1.7319146747974785,-1.6358153979169978,1.6933665648342282,-2.443741662862743,0.0,-5.114350345670938,-3.2654838279806686,-0.21504291774415507,0.11168740401984512,0.6090550298887092,1.3803293065360238,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20967583730074185,1.731952317334817,-1.6357855007360262,1.6932686241978752,-2.443741662862743,0.0,-5.083846711904215,-3.257977662817191,-0.21480235914214477,0.11174727358608257,0.6092590768403819,1.381360255803802,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.21011017992895173,1.731989959872155,-1.6357544202045413,1.6932686241978752,-2.443741662862743,0.0,-5.053433459274577,-3.2504201579603804,-0.21503796116914847,0.11181239681418714,0.6094631237920547,1.382110037089461,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2096998295602049,1.7320276024094938,-1.6357221551100938,1.6931706835615081,-2.443741662862743,0.0,-5.022598428005203,-3.242844317498808,-0.21480314139682766,0.1119388589704234,0.6096651702834168,1.382110037089461,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.2099281696847495,1.7320727734543002,-1.6356887060589087,1.6930727429251413,-2.443741662862743,0.0,-4.995544340970617,-3.235141206368889,-0.2148157947794862,0.11215890284503638,0.6098692172350896,1.381360255803802,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
-0.20993230628120862,1.7321179444991062,-1.6356537772133575,1.6929748022887743,-2.443741662862743,0.0,-4.961907494451559,-3.227256896321325,-0.21514704024951736,0.11249515106643534,0.6100732641867622,1.3799544158931945,0.76179898308662,-0.12480295985648515,-2.527032465743786,0.11659112359982754,0.0,0.0,0.0
