angle,distFromStart,distRaced,fuel,gear,racePos,rpm,speedX,speedY,speedZ,trackPos,z,accel,brake,gear.1,steer,clutch,focus.1,meta,track_0,track_1,track_2,track_3,track_4,track_5,track_6,track_7,track_8,track_9,track_10,track_11,track_12,track_13,track_14,track_15,track_16,track_17,track_18,opponents_0,opponents_1,opponents_2,opponents_3,opponents_4,opponents_5,opponents_6,opponents_7,opponents_8,opponents_9,opponents_10,opponents_11,opponents_12,opponents_13,opponents_14,opponents_15,opponents_16,opponents_17,opponents_18,opponents_19,opponents_20,opponents_21,opponents_22,opponents_23,opponents_24,opponents_25,opponents_26,opponents_27,opponents_28,opponents_29,opponents_30,opponents_31,opponents_32,opponents_33,opponents_34,opponents_35,wheelSpinVel_0,wheelSpinVel_1,wheelSpinVel_2,wheelSpinVel_3,focus_0,focus_1,focus_2,focus_3,focus_4
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5583751553964824,-3.5300111104099745,0.0,-4.12060676700487,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5583751553964824,-3.5300111104099745,0.0,-4.12060676700487,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5583751553964824,-3.5300111104099745,0.0,-4.052143905606323,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5583751553964824,-3.5300111104099745,0.0,-3.9817035971799095,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5583751553964824,-3.5300111104099745,0.0,-3.9099712068886956,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5583751553964824,-3.5300111104099745,0.0,-3.8369155250258022,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5581431147333504,-3.5300111104099745,0.0,-3.762524067708478,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5579110740702184,-3.5300111104099745,0.0,-3.68677186717122,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5579110740702184,-3.5300111104099745,0.0,-3.6096526814726513,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
-0.21542951394635898,2.4608572051973177,-1.4234289474279889,1.5576790334071193,-3.5300111104099745,0.0,-3.531129058964518,-3.2050558026353273,-0.29440285021565155,0.07912065198900507,0.6176655391987875,1.58706321882871,0.49421359053780034,0.0,-2.6448269201017514,0.3361510351700351,0.0,0.0,0.0,-0.4543664875960318,-0.4614618833161487,-0.4703727598115395,-0.4809751707355075,-0.47986905888180675,-0.4678693347648664,-0.4640751321352809,-0.4180911747934382,-0.36434262322270045,1.6412914891467068,1.0642115117227242,0.34769227165313427,0.42926892663022964,0.29717271439313014,0.5394879817010032,0.7537653681970105,0.7700207907546647,0.7693671724497945,0.7640664659123173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1943769493592917,-3.205270933178768,-3.2138941228904563,-3.223606168518038,-0.11765885535706001,-0.12002736026144852,-0.11695069683178506,-0.11730629887518922,-0.11474328278346725
